fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-12T00:00:00.000-0300,17490.6,3515.9,8109.1,1006.7,1636.5,3222.4
2024-08-12T00:05:00.000-0300,17359.3,3575.0,8125.4,1007.2,1614.5,3037.2
2024-08-12T00:10:00.000-0300,17160.3,3419.0,8105.0,1011.2,1575.9,3049.2
2024-08-12T00:15:00.000-0300,17089.9,3393.7,8128.0,1009.0,1522.7,3036.5
2024-08-12T00:20:00.000-0300,16845.1,3195.2,8097.5,1009.8,1501.0,3041.6
2024-08-12T00:25:00.000-0300,16766.4,3140.5,8100.7,1008.1,1464.5,3052.6
2024-08-12T00:30:00.000-0300,16712.3,3168.9,8050.3,1012.4,1423.0,3057.7
2024-08-12T00:35:00.000-0300,16589.8,3092.7,7989.0,1005.7,1414.8,3087.6
2024-08-12T00:40:00.000-0300,16492.0,3031.5,7907.5,1012.9,1439.0,3101.1
2024-08-12T00:45:00.000-0300,16344.5,2947.3,7839.2,1006.7,1428.4,3122.9
2024-08-12T00:50:00.000-0300,16281.4,2967.9,7751.2,1008.5,1426.1,3127.7
