fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-19T00:00:00.000-0300,15930.6,2752.8,9030.9,1016.1,2015.5,1115.3
2024-08-19T00:05:00.000-0300,15944.8,2761.4,9008.1,1013.6,2026.0,1135.7
2024-08-19T00:10:00.000-0300,15777.6,2522.9,8933.1,1012.8,2035.8,1273.0
2024-08-19T00:15:00.000-0300,15680.5,2303.8,8847.2,1013.8,2070.8,1444.9
2024-08-19T00:20:00.000-0300,15560.3,2214.7,8683.1,1015.4,2074.8,1572.3
2024-08-19T00:25:00.000-0300,15336.2,2182.8,8457.3,1014.7,2087.1,1594.3
2024-08-19T00:30:00.000-0300,15153.0,2123.0,8325.1,1015.4,2097.2,1592.3
2024-08-19T00:35:00.000-0300,15258.0,2297.0,7999.6,1017.3,2058.7,1885.4
2024-08-19T00:40:00.000-0300,15148.3,2391.5,7767.0,1017.4,2063.4,1909.0
2024-08-19T00:45:00.000-0300,15055.8,2421.0,7618.9,1018.2,2064.6,1933.1
2024-08-19T00:50:00.000-0300,14984.8,2372.6,7581.6,1017.8,2070.9,1941.9
