fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-08T00:00:00.000-0300,18292.5,3177.8,10430.3,1017.1,2430.5,1236.8
2024-08-08T00:05:00.000-0300,18070.2,2796.9,10443.7,1016.8,2437.8,1375.0
2024-08-08T00:10:00.000-0300,17973.9,2510.9,10437.5,1020.4,2434.0,1571.1
2024-08-08T00:15:00.000-0300,17850.5,2457.8,10165.0,1021.0,2444.0,1762.7
2024-08-08T00:20:00.000-0300,17757.2,2571.7,9805.5,1019.1,2450.6,1910.3
2024-08-08T00:25:00.000-0300,17681.7,2616.0,9515.4,1018.7,2454.9,2076.7
2024-08-08T00:30:00.000-0300,17570.1,2718.9,9192.9,1021.2,2455.9,2181.2
2024-08-08T00:35:00.000-0300,17323.8,2732.7,8933.4,1016.5,2449.7,2191.5
2024-08-08T00:40:00.000-0300,17305.7,2775.0,8862.6,1016.8,2433.0,2218.3
2024-08-08T00:45:00.000-0300,17101.7,2614.8,8786.7,1015.3,2432.7,2252.2
2024-08-08T00:50:00.000-0300,16903.9,2431.9,8721.7,1017.8,2443.4,2289.1
2024-08-08T00:55:00.000-0300,16786.5,2334.5,8662.0,1019.3,2425.9,2344.8
2024-08-08T01:00:00.000-0300,16662.7,2231.3,8585.7,1019.2,2442.2,2384.3
2024-08-08T01:05:00.000-0300,16531.8,2056.2,8607.0,1020.0,2438.3,2410.3
2024-08-08T01:10:00.000-0300,16506.6,2064.8,8551.4,1020.5,2441.7,2428.2
2024-08-08T01:15:00.000-0300,16472.7,2077.3,8501.0,1018.5,2441.7,2434.2
2024-08-08T01:20:00.000-0300,16380.4,2080.9,8393.0,1019.3,2441.8,2445.4
2024-08-08T01:25:00.000-0300,16248.3,1954.9,8356.1,1017.0,2451.5,2468.8
2024-08-08T01:30:00.000-0300,16113.5,2063.6,8354.0,1019.7,2443.2,2233.0
2024-08-08T01:35:00.000-0300,16015.4,2127.5,8379.3,1021.6,2440.9,2046.1
2024-08-08T01:40:00.000-0300,15892.9,2076.5,8315.3,1025.7,2446.2,2029.2
2024-08-08T01:45:00.000-0300,15883.7,2087.9,8295.3,1019.8,2463.0,2017.7
2024-08-08T01:50:00.000-0300,15859.7,2077.8,8281.1,1015.8,2486.2,1998.8
2024-08-08T01:55:00.000-0300,15742.3,2080.1,8249.0,1021.3,2509.1,1882.8
2024-08-08T02:00:00.000-0300,15687.3,2120.9,8280.4,1024.4,2521.2,1740.4
2024-08-08T02:05:00.000-0300,15535.8,2170.4,8227.8,1018.4,2510.7,1608.5
2024-08-08T02:10:00.000-0300,15504.1,2100.5,8232.8,1021.8,2521.6,1627.4
2024-08-08T02:15:00.000-0300,15496.7,2101.8,8207.7,1016.8,2538.2,1632.2
2024-08-08T02:20:00.000-0300,15433.1,2042.3,8186.6,1016.8,2574.8,1612.6
2024-08-08T02:25:00.000-0300,15299.0,2127.6,8161.7,1016.8,2581.3,1411.6
2024-08-08T02:30:00.000-0300,15281.3,2157.1,8120.6,1014.6,2593.3,1395.7
2024-08-08T02:35:00.000-0300,15233.6,2104.8,8157.2,1015.3,2571.1,1385.2
2024-08-08T02:40:00.000-0300,15194.7,2023.6,8071.2,1018.8,2597.6,1483.5
2024-08-08T02:45:00.000-0300,15225.3,2014.9,8044.0,1015.6,2619.6,1531.2
2024-08-08T02:50:00.000-0300,15185.7,2010.2,8029.4,1017.6,2611.7,1516.8
2024-08-08T02:55:00.000-0300,15152.0,2024.4,8033.3,1016.2,2598.7,1479.4
2024-08-08T03:00:00.000-0300,15125.4,2020.4,8003.5,1021.2,2578.0,1502.3
2024-08-08T03:05:00.000-0300,15000.6,1970.1,8009.4,1018.9,2575.4,1426.8
2024-08-08T03:10:00.000-0300,14999.8,2001.1,8027.3,1016.7,2560.6,1394.1
2024-08-08T03:15:00.000-0300,15144.7,2047.7,8067.7,1019.7,2593.6,1416.0
