fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-03T00:00:00.000-0300,14854.2,2835.8,7259.9,1169.0,2964.2,625.3
2024-08-03T00:05:00.000-0300,14954.4,3088.9,7259.5,1099.0,2945.4,561.6
2024-08-03T00:10:00.000-0300,14788.2,2976.8,7191.7,1113.6,2950.3,555.8
2024-08-03T00:15:00.000-0300,14702.5,2843.7,7248.0,1122.5,2924.2,564.1
2024-08-03T00:20:00.000-0300,14576.6,2751.3,7231.5,1113.5,2909.7,570.6
2024-08-03T00:25:00.000-0300,14516.1,2748.6,7207.0,1111.9,2876.0,572.6
2024-08-03T00:30:00.000-0300,14465.8,2661.9,7227.4,1112.9,2877.4,586.2
2024-08-03T00:35:00.000-0300,14339.4,2656.1,7224.8,1111.2,2896.6,450.7
2024-08-03T00:40:00.000-0300,14270.3,2603.2,7224.8,1115.9,2881.9,444.5
2024-08-03T00:45:00.000-0300,14218.1,2536.5,7230.9,1113.5,2887.1,450.1
2024-08-03T00:50:00.000-0300,14141.4,2453.8,7228.9,1111.4,2873.3,474.0
2024-08-03T00:55:00.000-0300,14041.3,2483.4,7200.3,1018.0,2852.6,487.0
2024-08-03T01:00:00.000-0300,14018.2,2491.4,7175.3,1019.0,2841.7,490.8
2024-08-03T01:05:00.000-0300,13950.2,2324.6,7280.5,1016.5,2812.6,516.0
2024-08-03T01:10:00.000-0300,13774.4,2267.6,7192.2,1017.0,2770.1,527.5
2024-08-03T01:15:00.000-0300,13858.8,2287.3,7181.0,1015.2,2841.1,534.2
2024-08-03T01:20:00.000-0300,13706.0,2164.7,7121.5,1015.0,2847.2,557.6
2024-08-03T01:25:00.000-0300,13530.8,2055.9,6999.2,1013.6,2913.8,548.3
2024-08-03T01:30:00.000-0300,13555.5,2074.1,6953.9,1013.6,2948.3,565.6
2024-08-03T01:35:00.000-0300,13512.4,2106.5,6831.0,1015.2,2991.8,567.9
2024-08-03T01:40:00.000-0300,13276.1,2015.2,6648.3,1017.1,3019.3,576.2
2024-08-03T01:45:00.000-0300,13277.9,1835.7,6785.8,1017.4,3074.5,564.5
2024-08-03T01:50:00.000-0300,13230.3,1736.2,6761.7,1017.5,3148.0,566.9
2024-08-03T01:55:00.000-0300,13181.2,1712.0,6775.9,1014.7,3103.3,575.3
2024-08-03T02:00:00.000-0300,13135.7,1629.3,6770.7,1016.8,3134.0,584.9
2024-08-03T02:05:00.000-0300,13026.0,1496.7,6747.5,1019.4,3168.1,594.3
2024-08-03T02:10:00.000-0300,12968.0,1490.7,6700.0,1011.8,3165.0,600.5
2024-08-03T02:15:00.000-0300,12929.1,1511.4,6655.1,1012.9,3150.6,599.1
2024-08-03T02:20:00.000-0300,12907.6,1537.8,6579.6,1014.9,3164.4,610.9
2024-08-03T02:25:00.000-0300,12939.9,1524.4,6565.9,1018.5,3198.7,632.4
2024-08-03T02:30:00.000-0300,12895.4,1515.4,6537.8,1012.4,3207.0,622.8
2024-08-03T02:35:00.000-0300,12856.5,1471.6,6552.8,1013.3,3193.8,625.0
2024-08-03T02:40:00.000-0300,12689.2,1467.7,6432.8,1019.0,3151.7,618.0
2024-08-03T02:45:00.000-0300,12631.2,1236.5,6496.7,1016.3,3110.4,771.3
2024-08-03T02:50:00.000-0300,12710.8,1250.5,6588.6,1016.0,3072.0,783.7
2024-08-03T02:55:00.000-0300,12675.2,1212.9,6596.2,1017.6,3069.3,779.2
2024-08-03T03:00:00.000-0300,12620.5,1206.5,6541.0,1015.9,3107.4,749.7
2024-08-03T03:05:00.000-0300,12679.6,1223.9,6544.2,1011.6,3215.3,684.6
2024-08-03T03:10:00.000-0300,12636.3,1238.6,6570.4,1016.4,3137.5,673.4
2024-08-03T03:15:00.000-0300,12564.7,1193.8,6514.6,1017.5,3150.7,688.1
2024-08-03T03:20:00.000-0300,12665.5,1248.4,6579.2,1013.6,3154.2,670.1
2024-08-03T03:25:00.000-0300,12636.8,1231.8,6563.3,1014.1,3169.1,658.5
2024-08-03T03:30:00.000-0300,12649.0,1244.0,6536.2,1012.2,3196.3,660.3
2024-08-03T03:35:00.000-0300,12573.8,1210.7,6461.0,1015.1,3212.4,674.6
2024-08-03T03:40:00.000-0300,12326.8,1139.8,6346.4,1014.9,3176.9,648.8
2024-08-03T03:45:00.000-0300,12289.7,1189.0,6377.7,1018.3,3192.9,511.8
2024-08-03T03:50:00.000-0300,12425.7,1240.6,6430.4,1018.8,3246.7,489.2
2024-08-03T03:55:00.000-0300,12516.8,1379.4,6377.7,1015.0,3253.8,490.9
2024-08-03T04:00:00.000-0300,12417.6,1401.5,6328.6,1017.0,3180.9,489.6
2024-08-03T04:05:00.000-0300,12459.0,1504.0,6287.0,1015.7,3178.0,474.3
2024-08-03T04:10:00.000-0300,12399.4,1452.5,6264.8,1016.2,3189.8,476.1
2024-08-03T04:15:00.000-0300,12328.1,1405.2,6263.1,1014.8,3165.2,479.8
2024-08-03T04:20:00.000-0300,12284.1,1447.4,6256.0,1011.2,3109.6,459.9
2024-08-03T04:25:00.000-0300,12234.3,1410.9,6220.6,1013.7,3139.2,449.9
2024-08-03T04:30:00.000-0300,12140.9,1300.8,6198.4,1010.4,3180.3,451.0
2024-08-03T04:35:00.000-0300,12067.7,1272.9,6128.8,1014.4,3227.5,424.1
2024-08-03T04:40:00.000-0300,12059.1,1312.5,6157.3,1015.0,3154.5,419.8
2024-08-03T04:45:00.000-0300,12014.6,1269.7,6172.8,1014.1,3153.3,404.7
2024-08-03T04:50:00.000-0300,11964.8,1256.0,6227.4,1013.7,3095.3,372.4
2024-08-03T04:55:00.000-0300,11994.2,1296.0,6213.5,1011.6,3094.8,378.3
2024-08-03T05:00:00.000-0300,11971.5,1253.8,6206.1,1014.0,3120.5,377.1
2024-08-03T05:05:00.000-0300,11923.0,1231.0,6207.5,1014.1,3101.9,368.5
2024-08-03T05:10:00.000-0300,11851.4,1186.7,6204.5,1012.9,3062.2,385.1
2024-08-03T05:15:00.000-0300,11847.5,1202.5,6204.0,1012.9,3020.1,408.0
2024-08-03T05:20:00.000-0300,11789.9,1193.1,6178.7,1013.8,3016.1,388.2
2024-08-03T05:25:00.000-0300,11990.5,1342.6,6212.5,1018.5,3014.4,402.5
2024-08-03T05:30:00.000-0300,11984.0,1294.5,6196.9,1014.4,3057.8,420.4
2024-08-03T05:35:00.000-0300,11956.6,1305.4,6199.7,1014.8,3031.3,405.4
2024-08-03T05:40:00.000-0300,11849.5,1220.0,6176.7,1020.1,3007.4,425.3
2024-08-03T05:45:00.000-0300,11866.4,1235.9,6172.8,1019.5,3003.3,434.9
2024-08-03T05:50:00.000-0300,11963.9,1380.2,6174.6,1019.8,2939.7,449.6
2024-08-03T05:55:00.000-0300,11875.2,1227.9,6217.4,1019.0,2965.6,445.3
2024-08-03T06:00:00.000-0300,11875.5,1200.9,6218.6,1019.4,2986.2,450.4
2024-08-03T06:05:00.000-0300,11915.5,1202.6,6254.5,1022.5,2997.4,438.5
2024-08-03T06:10:00.000-0300,11954.1,1247.9,6262.3,1018.9,2998.4,426.6
2024-08-03T06:15:00.000-0300,11999.3,1321.3,6279.7,1012.3,2960.5,425.5
2024-08-03T06:20:00.000-0300,12118.1,1410.1,6346.7,1018.6,2889.9,452.8
2024-08-03T06:25:00.000-0300,12120.1,1385.3,6430.9,1016.2,2851.9,435.8
2024-08-03T06:30:00.000-0300,12164.9,1280.0,6575.9,1018.7,2850.2,440.1
2024-08-03T06:35:00.000-0300,12189.5,1343.0,6613.8,1011.4,2811.3,410.0
2024-08-03T06:40:00.000-0300,12177.1,1295.3,6683.6,1013.5,2773.1,411.6
2024-08-03T06:45:00.000-0300,12232.3,1334.5,6731.8,1022.9,2728.8,414.3
2024-08-03T06:50:00.000-0300,12175.5,1269.6,6841.4,1016.9,2679.9,367.7
2024-08-03T06:55:00.000-0300,12144.4,1215.6,6860.2,1015.4,2731.8,321.4
2024-08-03T07:00:00.000-0300,12186.3,1189.8,6882.3,1021.0,2755.1,338.1
2024-08-03T07:05:00.000-0300,12237.9,1135.4,6991.7,1018.4,2741.5,350.9
2024-08-03T07:10:00.000-0300,12384.1,1185.9,7074.8,1014.7,2762.2,346.5
2024-08-03T07:15:00.000-0300,12449.3,1216.5,7009.8,1015.2,2802.2,405.6
2024-08-03T07:20:00.000-0300,12548.6,1130.7,7077.4,1016.4,2868.9,455.2
2024-08-03T07:25:00.000-0300,12658.9,1217.7,7062.4,1012.5,2925.7,440.6
2024-08-03T07:30:00.000-0300,12741.5,1189.9,7053.3,1018.6,2982.1,497.6
2024-08-03T07:35:00.000-0300,12655.8,1067.3,7009.9,1016.5,3032.3,529.8
2024-08-03T07:40:00.000-0300,12671.6,1101.0,7008.8,1014.6,3005.8,541.4
2024-08-03T07:45:00.000-0300,12539.4,1044.8,6926.1,1014.6,3015.0,538.9
2024-08-03T07:50:00.000-0300,12604.5,1118.2,6877.5,1021.3,3044.0,543.5
2024-08-03T07:55:00.000-0300,12661.3,1106.7,6958.1,1017.0,3042.1,537.4
2024-08-03T08:00:00.000-0300,12718.2,1148.8,6965.3,1017.7,3051.4,535.0
2024-08-03T08:05:00.000-0300,12732.5,1159.9,6985.8,1015.4,3037.8,533.6
2024-08-03T08:10:00.000-0300,12661.3,1077.0,6997.6,1015.7,3037.4,533.6
2024-08-03T08:15:00.000-0300,12640.9,1079.2,6981.0,1018.3,3029.0,533.4
2024-08-03T08:20:00.000-0300,12704.8,1113.0,6996.0,1019.2,3050.7,525.9
2024-08-03T08:25:00.000-0300,12733.3,1086.9,7050.1,1012.5,3059.2,524.6
2024-08-03T08:30:00.000-0300,12728.0,1071.8,6992.6,1015.4,3138.7,509.5
2024-08-03T08:35:00.000-0300,12841.5,1066.6,7043.9,1014.6,3214.5,501.9
2024-08-03T08:40:00.000-0300,12899.8,1131.8,6940.0,1015.0,3320.1,492.9
2024-08-03T08:45:00.000-0300,12959.6,1088.1,6945.3,1012.9,3396.9,516.4
2024-08-03T08:50:00.000-0300,12979.4,1055.6,6927.4,1017.4,3459.7,519.3
2024-08-03T08:55:00.000-0300,13001.0,1061.0,6892.8,1014.9,3517.3,515.0
2024-08-03T09:00:00.000-0300,13197.4,1107.9,6960.1,1023.8,3610.8,494.8
2024-08-03T09:05:00.000-0300,13256.6,1178.3,7014.2,1013.5,3668.0,382.6
2024-08-03T09:10:00.000-0300,13328.5,1318.2,6886.4,1014.7,3751.2,358.0
2024-08-03T09:15:00.000-0300,13355.0,1350.9,6923.0,1017.5,3808.9,254.7
2024-08-03T09:20:00.000-0300,13406.7,1379.8,6946.3,1013.5,3868.3,198.8
2024-08-03T09:25:00.000-0300,13719.3,1626.3,6978.3,1019.6,3931.5,163.6
2024-08-03T09:30:00.000-0300,13729.3,1619.3,6932.1,1013.5,3992.4,172.0
2024-08-03T09:35:00.000-0300,13736.6,1575.9,6927.5,1019.0,4085.8,128.4
2024-08-03T09:40:00.000-0300,13776.3,1591.6,6958.3,1021.2,4090.7,114.5
2024-08-03T09:45:00.000-0300,13961.3,1789.4,7019.4,1017.2,4021.6,113.7
2024-08-03T09:50:00.000-0300,13960.4,1813.2,6984.2,1016.3,4015.5,131.2
2024-08-03T09:55:00.000-0300,14119.7,1975.9,6967.0,1016.5,4020.8,139.5
2024-08-03T10:00:00.000-0300,14182.5,1958.0,6983.9,1012.6,4100.3,127.7
2024-08-03T10:05:00.000-0300,14260.4,1897.9,7065.2,1016.5,4141.9,138.9
2024-08-03T10:10:00.000-0300,14216.7,1730.7,7142.2,1014.0,4126.0,203.8
2024-08-03T10:15:00.000-0300,14229.2,1691.2,7058.3,1015.9,4159.4,304.4
