fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-12T00:00:00.000-0300,17490.6,3515.9,8109.1,1006.7,1636.5,3222.4
2024-08-12T00:05:00.000-0300,17359.3,3575.0,8125.4,1007.2,1614.5,3037.2
2024-08-12T00:10:00.000-0300,17160.3,3419.0,8105.0,1011.2,1575.9,3049.2
2024-08-12T00:15:00.000-0300,17089.9,3393.7,8128.0,1009.0,1522.7,3036.5
2024-08-12T00:20:00.000-0300,16845.1,3195.2,8097.5,1009.8,1501.0,3041.6
2024-08-12T00:25:00.000-0300,16766.4,3140.5,8100.7,1008.1,1464.5,3052.6
2024-08-12T00:30:00.000-0300,16712.3,3168.9,8050.3,1012.4,1423.0,3057.7
2024-08-12T00:35:00.000-0300,16589.8,3092.7,7989.0,1005.7,1414.8,3087.6
2024-08-12T00:40:00.000-0300,16492.0,3031.5,7907.5,1012.9,1439.0,3101.1
2024-08-12T00:45:00.000-0300,16344.5,2947.3,7839.2,1006.7,1428.4,3122.9
2024-08-12T00:50:00.000-0300,16281.4,2967.9,7751.2,1008.5,1426.1,3127.7
2024-08-12T00:55:00.000-0300,16202.8,2981.3,7649.8,1013.5,1421.1,3137.1
2024-08-12T01:00:00.000-0300,16090.4,2901.8,7594.2,1012.2,1445.9,3136.3
2024-08-12T01:05:00.000-0300,15949.4,2846.5,7491.3,1008.5,1467.0,3136.1
2024-08-12T01:10:00.000-0300,15881.8,2917.8,7343.3,1013.4,1460.2,3147.1
2024-08-12T01:15:00.000-0300,15838.0,2969.9,7266.3,1012.5,1441.8,3147.5
2024-08-12T01:20:00.000-0300,15681.5,2919.1,7183.1,1006.3,1411.6,3161.4
2024-08-12T01:25:00.000-0300,15561.0,2811.7,7139.3,1014.2,1430.4,3165.4
2024-08-12T01:30:00.000-0300,15550.4,2811.8,7091.4,1014.6,1455.8,3176.8
2024-08-12T01:35:00.000-0300,15572.1,2821.6,7061.7,1012.1,1480.6,3196.1
2024-08-12T01:40:00.000-0300,15453.4,2734.8,7006.1,1014.5,1493.7,3204.3
2024-08-12T01:45:00.000-0300,15427.1,2695.4,6988.5,1012.6,1511.5,3219.1
2024-08-12T01:50:00.000-0300,15352.9,2600.0,6972.6,1009.9,1538.9,3231.5
2024-08-12T01:55:00.000-0300,15256.2,2502.1,6976.3,1010.6,1536.6,3230.6
2024-08-12T02:00:00.000-0300,15164.7,2440.7,6937.5,1008.7,1536.6,3241.2
2024-08-12T02:05:00.000-0300,15068.0,2289.9,6928.5,1009.1,1600.5,3240.0
2024-08-12T02:10:00.000-0300,14995.0,2199.2,6902.3,1007.3,1641.0,3245.2
2024-08-12T02:15:00.000-0300,14898.2,2069.1,6896.2,1009.5,1673.6,3249.8
2024-08-12T02:20:00.000-0300,14953.8,2039.5,6900.4,1010.3,1741.2,3262.4
2024-08-12T02:25:00.000-0300,14831.1,1953.0,6836.5,1010.8,1779.9,3250.9
2024-08-12T02:30:00.000-0300,14880.9,1922.9,6872.2,1013.4,1801.4,3271.0
2024-08-12T02:35:00.000-0300,14993.4,1946.4,6871.5,1013.0,1890.9,3271.6
2024-08-12T02:40:00.000-0300,15005.2,1897.8,6860.1,1012.6,1955.0,3279.7
2024-08-12T02:45:00.000-0300,15019.7,1900.7,6858.8,1012.3,1977.9,3270.0
2024-08-12T02:50:00.000-0300,15006.6,1856.8,6858.9,1012.8,2014.6,3263.5
2024-08-12T02:55:00.000-0300,14800.0,1708.7,6775.3,1016.9,2039.1,3260.0
2024-08-12T03:00:00.000-0300,14750.4,1589.2,6849.0,1016.2,2026.6,3269.4
2024-08-12T03:05:00.000-0300,14903.3,1745.0,6867.7,1006.6,2021.2,3262.8
2024-08-12T03:10:00.000-0300,14815.0,1601.0,6917.0,1012.2,2028.5,3256.3
2024-08-12T03:15:00.000-0300,14797.4,1534.1,6982.0,1014.2,2004.6,3262.5
2024-08-12T03:20:00.000-0300,14746.0,1496.6,6985.2,1016.9,1987.1,3260.2
2024-08-12T03:25:00.000-0300,14735.5,1505.7,6956.2,1013.4,1981.1,3279.1
2024-08-12T03:30:00.000-0300,14754.1,1523.8,6945.2,1011.4,2014.3,3259.4
2024-08-12T03:35:00.000-0300,14792.2,1531.6,6964.0,1012.7,2026.2,3257.7
2024-08-12T03:40:00.000-0300,14707.8,1534.4,6886.0,1021.4,2022.6,3243.4
2024-08-12T03:45:00.000-0300,14679.9,1526.8,6866.8,1019.4,2036.3,3230.6
2024-08-12T03:50:00.000-0300,14595.3,1347.7,6937.2,1017.5,2079.1,3213.8
2024-08-12T03:55:00.000-0300,14688.6,1396.1,6941.1,1012.8,2117.0,3221.6
2024-08-12T04:00:00.000-0300,14668.8,1398.6,6823.5,1017.8,2185.1,3243.8
2024-08-12T04:05:00.000-0300,14681.0,1325.3,7011.5,1002.0,2222.8,3119.4
2024-08-12T04:10:00.000-0300,14691.4,1268.4,7112.1,999.9,2232.3,3078.7
2024-08-12T04:15:00.000-0300,14709.2,1220.0,7150.3,995.4,2224.9,3118.6
2024-08-12T04:20:00.000-0300,14686.0,1215.5,7145.9,996.7,2190.0,3137.9
2024-08-12T04:25:00.000-0300,14701.9,1221.2,7146.0,990.0,2191.0,3153.7
2024-08-12T04:30:00.000-0300,14601.1,1223.2,7146.7,991.8,2171.9,3067.5
2024-08-12T04:35:00.000-0300,14640.3,1253.8,7179.0,989.4,2153.8,3064.3
2024-08-12T04:40:00.000-0300,14753.2,1262.2,7252.5,981.7,2103.7,3153.1
2024-08-12T04:45:00.000-0300,14694.1,1229.2,7299.2,987.3,2115.4,3063.0
2024-08-12T04:50:00.000-0300,14719.4,1268.3,7311.8,987.4,2117.9,3034.0
2024-08-12T04:55:00.000-0300,14772.6,1219.1,7359.6,985.6,2123.5,3084.8
2024-08-12T05:00:00.000-0300,14809.1,1194.6,7356.3,985.6,2093.0,3179.6
2024-08-12T05:05:00.000-0300,14881.3,1252.4,7386.3,981.1,2051.7,3209.8
2024-08-12T05:10:00.000-0300,14952.4,1624.5,7344.8,985.0,1989.3,3008.8
2024-08-12T05:15:00.000-0300,14921.6,1718.5,7254.6,984.2,1993.9,2970.4
2024-08-12T05:20:00.000-0300,15111.8,1910.0,7274.6,981.0,1988.9,2957.3
2024-08-12T05:25:00.000-0300,15084.8,1813.2,7327.5,984.0,1942.5,3017.6
2024-08-12T05:30:00.000-0300,15158.8,1826.5,7342.9,985.0,1941.8,3062.6
2024-08-12T05:35:00.000-0300,15281.5,1938.2,7361.0,984.0,1940.6,3057.7
2024-08-12T05:40:00.000-0300,15041.1,1697.1,7312.4,990.2,1971.2,3070.2
