fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-20T00:00:00.000-0300,18412.8,4169.2,9215.6,1019.3,1538.8,2469.9
2024-08-20T00:05:00.000-0300,18241.7,3897.5,9107.4,1013.6,1529.5,2693.7
2024-08-20T00:10:00.000-0300,18140.9,3820.7,8936.4,1017.8,1509.7,2856.3
2024-08-20T00:15:00.000-0300,17926.9,3433.2,9003.8,1019.0,1500.4,2970.5
2024-08-20T00:20:00.000-0300,17657.7,3185.2,8965.2,1019.1,1496.3,2991.9
2024-08-20T00:25:00.000-0300,17525.1,3092.0,8874.6,1018.2,1515.7,3024.6
2024-08-20T00:30:00.000-0300,17437.8,3086.2,8833.1,1017.3,1476.8,3024.4
2024-08-20T00:35:00.000-0300,17303.1,2996.7,8810.2,1017.4,1457.2,3021.6
2024-08-20T00:40:00.000-0300,17265.7,2994.6,8795.8,1016.2,1430.6,3028.5
2024-08-20T00:45:00.000-0300,17051.2,2959.1,8643.8,1012.8,1413.0,3022.5
2024-08-20T00:50:00.000-0300,16984.9,2739.1,8785.0,1011.2,1417.2,3032.4
2024-08-20T00:55:00.000-0300,16804.2,2655.2,8647.1,1010.8,1423.0,3068.1
