fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-19T00:00:00.000-0300,15930.6,2752.8,9030.9,1016.1,2015.5,1115.3
2024-08-19T00:05:00.000-0300,15944.8,2761.4,9008.1,1013.6,2026.0,1135.7
2024-08-19T00:10:00.000-0300,15777.6,2522.9,8933.1,1012.8,2035.8,1273.0
2024-08-19T00:15:00.000-0300,15680.5,2303.8,8847.2,1013.8,2070.8,1444.9
2024-08-19T00:20:00.000-0300,15560.3,2214.7,8683.1,1015.4,2074.8,1572.3
2024-08-19T00:25:00.000-0300,15336.2,2182.8,8457.3,1014.7,2087.1,1594.3
2024-08-19T00:30:00.000-0300,15153.0,2123.0,8325.1,1015.4,2097.2,1592.3
2024-08-19T00:35:00.000-0300,15258.0,2297.0,7999.6,1017.3,2058.7,1885.4
2024-08-19T00:40:00.000-0300,15148.3,2391.5,7767.0,1017.4,2063.4,1909.0
2024-08-19T00:45:00.000-0300,15055.8,2421.0,7618.9,1018.2,2064.6,1933.1
2024-08-19T00:50:00.000-0300,14984.8,2372.6,7581.6,1017.8,2070.9,1941.9
2024-08-19T00:55:00.000-0300,14801.8,2244.6,7554.3,1017.2,2039.4,1946.3
2024-08-19T01:00:00.000-0300,14807.3,2263.4,7569.1,1014.7,2008.5,1951.6
2024-08-19T01:05:00.000-0300,14687.6,2190.7,7514.0,1012.4,2008.1,1962.4
2024-08-19T01:10:00.000-0300,14584.0,2137.0,7472.8,1012.2,1981.9,1980.1
2024-08-19T01:15:00.000-0300,14514.7,2134.6,7425.5,1011.3,1942.6,2000.7
2024-08-19T01:20:00.000-0300,14481.1,2171.7,7422.1,1010.8,1916.9,1959.6
2024-08-19T01:25:00.000-0300,14373.1,2033.1,7467.1,1012.6,1914.8,1945.5
2024-08-19T01:30:00.000-0300,14271.5,1955.4,7431.2,1012.2,1929.0,1943.7
2024-08-19T01:35:00.000-0300,14487.0,2091.2,7466.8,1011.4,1965.6,1952.0
2024-08-19T01:40:00.000-0300,14362.8,1989.3,7437.1,1015.0,1955.1,1966.3
2024-08-19T01:45:00.000-0300,14281.9,1932.8,7414.9,1018.8,1946.2,1969.2
2024-08-19T01:50:00.000-0300,14295.2,1929.7,7436.9,1017.0,1963.4,1948.2
2024-08-19T01:55:00.000-0300,14099.3,1909.5,7371.8,1017.8,1974.8,1825.4
2024-08-19T02:00:00.000-0300,14096.1,1972.1,7474.6,1012.6,1991.3,1645.5
2024-08-19T02:05:00.000-0300,14089.8,1988.0,7451.5,1017.2,2004.6,1628.5
2024-08-19T02:10:00.000-0300,13955.2,1856.7,7451.0,1017.0,1977.7,1652.8
2024-08-19T02:15:00.000-0300,13997.8,1834.8,7505.2,1012.2,1953.5,1692.1
2024-08-19T02:20:00.000-0300,14046.7,1955.6,7435.2,1011.5,1936.6,1707.8
2024-08-19T02:25:00.000-0300,14022.0,1892.4,7439.8,1019.2,1943.1,1727.5
2024-08-19T02:30:00.000-0300,13920.3,1723.8,7434.2,1014.2,1987.4,1760.7
2024-08-19T02:35:00.000-0300,13888.4,1683.0,7450.0,1010.7,1988.7,1756.0
2024-08-19T02:40:00.000-0300,13919.4,1707.1,7422.3,1017.5,2005.7,1766.8
2024-08-19T02:45:00.000-0300,13969.8,1724.0,7423.6,1011.5,2023.9,1786.8
2024-08-19T02:50:00.000-0300,13971.9,1706.0,7407.8,1015.9,2025.7,1816.5
2024-08-19T02:55:00.000-0300,13941.7,1649.8,7401.5,1014.5,2012.8,1863.1
2024-08-19T03:00:00.000-0300,13895.5,1625.5,7363.1,1010.5,2031.9,1864.5
2024-08-19T03:05:00.000-0300,13873.4,1585.5,7355.3,1014.3,2070.8,1847.5
2024-08-19T03:10:00.000-0300,13857.9,1581.8,7362.9,1017.7,2050.4,1845.1
2024-08-19T03:15:00.000-0300,13826.3,1470.3,7407.9,1016.8,2085.1,1846.2
2024-08-19T03:20:00.000-0300,13796.7,1435.2,7372.0,1011.8,2114.0,1863.7
2024-08-19T03:25:00.000-0300,13839.8,1409.0,7403.7,1013.2,2143.7,1870.2
2024-08-19T03:30:00.000-0300,13740.8,1258.0,7445.5,1014.3,2163.6,1859.4
2024-08-19T03:35:00.000-0300,13812.6,1322.5,7463.7,1014.0,2154.7,1857.7
2024-08-19T03:40:00.000-0300,13777.5,1311.1,7436.6,1013.9,2155.2,1860.7
2024-08-19T03:45:00.000-0300,13757.2,1282.9,7443.1,1015.6,2132.0,1883.6
2024-08-19T03:50:00.000-0300,13746.4,1281.8,7431.3,1018.2,2124.0,1891.1
2024-08-19T03:55:00.000-0300,13747.4,1272.3,7449.9,1012.3,2093.9,1919.0
2024-08-19T04:00:00.000-0300,13672.2,1242.5,7474.7,1012.9,2077.1,1865.0
2024-08-19T04:05:00.000-0300,13758.7,1292.6,7422.7,1018.8,2068.5,1956.1
2024-08-19T04:10:00.000-0300,13677.2,1139.1,7384.9,1016.1,2057.9,2079.2
2024-08-19T04:15:00.000-0300,13749.0,1280.0,7428.6,1015.6,2029.8,1995.0
2024-08-19T04:20:00.000-0300,13730.4,1224.2,7435.3,1017.1,2036.5,2017.3
2024-08-19T04:25:00.000-0300,13737.5,1233.6,7426.5,1019.4,2038.9,2019.1
2024-08-19T04:30:00.000-0300,13822.6,1233.1,7455.9,1014.6,2044.7,2074.3
2024-08-19T04:35:00.000-0300,13769.5,1232.3,7451.9,1015.4,2048.1,2021.8
2024-08-19T04:40:00.000-0300,13784.2,1237.1,7455.5,1019.0,2044.7,2027.9
2024-08-19T04:45:00.000-0300,13922.1,1292.6,7478.4,1011.6,2066.4,2073.1
2024-08-19T04:50:00.000-0300,13916.4,1274.7,7459.4,1014.7,2072.9,2094.7
2024-08-19T04:55:00.000-0300,13797.1,1226.8,7406.4,1016.5,2064.3,2083.1
2024-08-19T05:00:00.000-0300,13796.6,1241.6,7367.4,1017.4,2051.5,2118.7
2024-08-19T05:05:00.000-0300,13895.2,1274.7,7457.8,1015.7,2057.1,2089.9
2024-08-19T05:10:00.000-0300,13988.5,1281.8,7476.7,1014.9,2108.3,2106.8
2024-08-19T05:15:00.000-0300,13987.0,1214.7,7484.8,1014.3,2128.9,2144.3
2024-08-19T05:20:00.000-0300,14111.3,1303.8,7503.7,1010.7,2138.9,2154.2
2024-08-19T05:25:00.000-0300,14140.7,1202.8,7492.7,1011.6,2150.8,2282.8
2024-08-19T05:30:00.000-0300,14200.8,1253.7,7519.3,1010.7,2153.2,2263.9
2024-08-19T05:35:00.000-0300,14245.6,1262.2,7559.8,1012.0,2160.5,2251.1
2024-08-19T05:40:00.000-0300,14264.1,1282.3,7549.0,1013.1,2162.3,2257.4
2024-08-19T05:45:00.000-0300,14300.9,1294.4,7546.4,1013.1,2180.4,2266.6
2024-08-19T05:50:00.000-0300,14234.8,1165.0,7494.1,1017.9,2185.5,2372.3
2024-08-19T05:55:00.000-0300,14255.3,1178.5,7426.1,1016.2,2168.1,2466.4
2024-08-19T06:00:00.000-0300,14390.7,1182.8,7507.3,1016.4,2185.8,2498.4
2024-08-19T06:05:00.000-0300,14789.2,1327.0,7720.8,1014.2,2170.6,2556.6
2024-08-19T06:10:00.000-0300,15017.5,1557.7,7703.8,1016.7,2163.2,2576.1
2024-08-19T06:15:00.000-0300,15184.9,1764.7,7620.3,1013.0,2179.7,2607.2
2024-08-19T06:20:00.000-0300,15275.6,1671.1,7798.3,1011.4,2193.3,2601.5
2024-08-19T06:25:00.000-0300,15319.3,1727.4,7872.8,1008.6,2133.0,2577.5
2024-08-19T06:30:00.000-0300,15279.9,1636.5,7945.2,1018.2,2118.3,2561.7
2024-08-19T06:35:00.000-0300,15362.1,1803.5,7974.5,1016.2,2140.2,2427.7
2024-08-19T06:40:00.000-0300,15571.7,2166.4,8053.4,1011.9,2140.2,2199.8
2024-08-19T06:45:00.000-0300,15766.7,2172.4,8314.2,1015.1,2134.1,2130.9
2024-08-19T06:50:00.000-0300,15856.3,2346.0,8387.9,1016.9,2132.6,1972.9
2024-08-19T06:55:00.000-0300,15918.8,2461.1,8499.8,1015.0,2122.6,1820.3
2024-08-19T07:00:00.000-0300,16052.0,2764.1,8536.6,1013.7,2118.2,1619.4
2024-08-19T07:05:00.000-0300,16456.6,3211.2,8692.3,1017.3,2126.6,1409.2
2024-08-19T07:10:00.000-0300,16632.9,3429.7,8718.4,1014.2,2138.8,1331.8
2024-08-19T07:15:00.000-0300,16697.7,3480.0,8717.2,1014.4,2159.5,1326.6
2024-08-19T07:20:00.000-0300,16823.1,3513.2,8815.2,1017.1,2152.1,1325.5
2024-08-19T07:25:00.000-0300,16931.6,3570.4,8868.5,1015.6,2149.7,1327.4
2024-08-19T07:30:00.000-0300,16891.4,3488.2,8931.3,1019.6,2150.4,1301.9
2024-08-19T07:35:00.000-0300,16903.1,3408.0,9029.8,1017.8,2152.7,1294.8
2024-08-19T07:40:00.000-0300,16770.6,3253.3,9064.7,1020.6,2148.2,1283.8
2024-08-19T07:45:00.000-0300,16690.1,3197.8,9085.9,1017.4,2157.9,1231.1
2024-08-19T07:50:00.000-0300,16679.2,3188.2,9108.9,1014.5,2160.0,1207.6
2024-08-19T07:55:00.000-0300,16652.2,3209.1,9119.4,1015.9,2160.1,1147.7
2024-08-19T08:00:00.000-0300,16779.1,3293.3,9148.5,1013.2,2159.8,1164.3
2024-08-19T08:05:00.000-0300,17080.9,3572.8,9172.2,1012.0,2181.8,1142.1
2024-08-19T08:10:00.000-0300,17141.3,3641.7,9139.0,1016.7,2199.4,1144.5
2024-08-19T08:15:00.000-0300,17242.4,3716.6,9152.4,1010.5,2219.0,1143.9
2024-08-19T08:20:00.000-0300,17322.0,3794.3,9169.9,1010.8,2244.0,1103.0
2024-08-19T08:25:00.000-0300,17224.1,3713.0,9148.2,1012.9,2268.0,1082.0
2024-08-19T08:30:00.000-0300,17338.7,3791.6,9168.0,1011.1,2280.2,1087.8
2024-08-19T08:35:00.000-0300,17504.3,3904.2,9184.4,1015.6,2331.7,1068.4
2024-08-19T08:40:00.000-0300,17678.9,3966.0,9153.1,1015.3,2435.7,1108.8
2024-08-19T08:45:00.000-0300,17591.1,3813.3,9178.8,1012.1,2489.3,1097.6
2024-08-19T08:50:00.000-0300,17752.4,3999.5,9189.4,1015.5,2536.3,1011.7
2024-08-19T08:55:00.000-0300,17847.9,4059.6,9154.7,1016.9,2604.5,1012.2
2024-08-19T09:00:00.000-0300,17999.9,4192.9,9137.2,1012.4,2646.5,1010.9
2024-08-19T09:05:00.000-0300,18091.5,4342.1,9099.2,1015.6,2640.2,994.4
2024-08-19T09:10:00.000-0300,18096.6,4317.7,9073.7,1021.3,2670.2,1013.7
2024-08-19T09:15:00.000-0300,18170.0,4371.9,9071.5,1018.2,2736.3,972.1
2024-08-19T09:20:00.000-0300,18389.2,4580.6,9090.0,1015.9,2728.5,974.2
2024-08-19T09:25:00.000-0300,18392.5,4554.3,9079.0,1018.4,2752.8,988.0
2024-08-19T09:30:00.000-0300,18319.7,4539.3,9077.8,1020.8,2744.5,937.3
2024-08-19T09:35:00.000-0300,18476.1,4645.5,9146.4,1017.9,2739.2,927.1
2024-08-19T09:40:00.000-0300,18584.4,4671.3,9199.3,1018.9,2740.9,954.0
2024-08-19T09:45:00.000-0300,18625.4,4637.2,9237.1,1017.6,2750.7,982.8
2024-08-19T09:50:00.000-0300,18672.6,4636.2,9295.0,1011.3,2739.4,990.7
2024-08-19T09:55:00.000-0300,18627.8,4597.0,9331.3,1016.2,2724.5,958.8
2024-08-19T10:00:00.000-0300,18657.2,4560.3,9365.4,1013.7,2728.1,989.7
