fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-04T00:00:00.000-0300,14872.0,3335.8,7823.0,1015.1,2688.1,10.0
2024-08-04T00:05:00.000-0300,14829.8,3291.0,7826.4,1009.1,2663.0,40.3
2024-08-04T00:10:00.000-0300,14776.7,3254.6,7816.0,1007.6,2641.9,56.6
2024-08-04T00:15:00.000-0300,14639.7,3122.3,7800.7,1009.0,2630.3,77.4
2024-08-04T00:20:00.000-0300,14614.0,3116.7,7766.8,1009.2,2610.8,110.5
2024-08-04T00:25:00.000-0300,14517.8,3034.8,7750.8,1010.9,2593.1,128.2
2024-08-04T00:30:00.000-0300,14460.3,2909.9,7822.1,1016.1,2561.0,151.2
2024-08-04T00:35:00.000-0300,14252.1,2645.7,7877.7,1016.1,2542.1,170.5
2024-08-04T00:40:00.000-0300,14219.6,2494.2,7992.3,1018.0,2533.3,181.8
2024-08-04T00:45:00.000-0300,14125.3,2413.4,8055.3,1012.7,2455.4,188.5
2024-08-04T00:50:00.000-0300,14162.9,2464.9,8051.4,1010.3,2421.5,214.8
2024-08-04T00:55:00.000-0300,14064.7,2416.4,8019.2,1007.3,2388.4,233.4
2024-08-04T01:00:00.000-0300,13988.5,2423.7,7965.2,1007.8,2340.2,251.6
2024-08-04T01:05:00.000-0300,13945.3,2422.6,7962.6,1007.6,2277.9,274.6
