fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-07T00:00:00.000-0300,16655.4,2116.0,8567.8,1018.9,2882.6,2070.1
2024-08-07T00:05:00.000-0300,16540.9,1972.9,8480.9,1019.9,2853.2,2214.0
2024-08-07T00:10:00.000-0300,16382.2,1748.2,8361.7,1021.9,2876.2,2374.2
2024-08-07T00:15:00.000-0300,16281.9,1677.2,8306.5,1025.5,2881.9,2390.8
2024-08-07T00:20:00.000-0300,16079.4,1403.9,8371.5,1020.8,2879.2,2404.0
2024-08-07T00:25:00.000-0300,15921.2,1303.7,8307.1,1018.5,2886.5,2405.4
2024-08-07T00:30:00.000-0300,15751.6,1334.3,8168.6,1021.0,2906.5,2321.2
2024-08-07T00:35:00.000-0300,15671.7,1375.4,8194.3,1023.6,2958.5,2119.9
2024-08-07T00:40:00.000-0300,15589.3,1428.7,8236.2,1023.1,2996.3,1905.0
2024-08-07T00:45:00.000-0300,15617.6,1505.7,8165.8,1024.3,3015.4,1906.4
2024-08-07T00:50:00.000-0300,15430.3,1437.4,8007.4,1023.3,3055.8,1906.4
2024-08-07T00:55:00.000-0300,15378.5,1460.9,7948.1,1025.0,3038.1,1906.4
2024-08-07T01:00:00.000-0300,15229.0,1403.9,7863.3,1023.2,3035.0,1903.6
2024-08-07T01:05:00.000-0300,15125.5,1301.5,7883.9,1022.4,3036.0,1881.7
2024-08-07T01:10:00.000-0300,14945.4,1324.6,7830.0,1022.6,3031.4,1736.8
2024-08-07T01:15:00.000-0300,14938.6,1322.3,7825.4,1020.0,3061.2,1709.7
2024-08-07T01:20:00.000-0300,14850.6,1280.8,7786.0,1023.5,3052.2,1708.1
2024-08-07T01:25:00.000-0300,14810.7,1303.2,7751.3,1021.0,3027.1,1708.1
2024-08-07T01:30:00.000-0300,14660.2,1246.7,7672.4,1022.1,3012.3,1706.7
2024-08-07T01:35:00.000-0300,14664.0,1301.2,7620.9,1024.3,3008.1,1709.5
2024-08-07T01:40:00.000-0300,14616.7,1271.2,7573.9,1020.0,3042.1,1709.5
2024-08-07T01:45:00.000-0300,14603.7,1367.9,7576.3,1020.4,3040.4,1598.7
2024-08-07T01:50:00.000-0300,14459.1,1305.4,7565.6,1022.3,3053.2,1512.6
2024-08-07T01:55:00.000-0300,14336.4,1287.7,7536.3,1027.3,3077.8,1407.3
2024-08-07T02:00:00.000-0300,14301.8,1306.8,7578.6,1020.2,3079.1,1317.1
2024-08-07T02:05:00.000-0300,14242.2,1253.3,7559.4,1023.1,3089.3,1317.1
2024-08-07T02:10:00.000-0300,14212.9,1252.6,7509.5,1026.7,3105.6,1318.5
2024-08-07T02:15:00.000-0300,14259.7,1285.1,7518.8,1017.3,3121.4,1317.1
2024-08-07T02:20:00.000-0300,14171.5,1212.5,7512.8,1019.8,3106.6,1319.8
2024-08-07T02:25:00.000-0300,14136.7,1220.2,7466.9,1022.9,3106.9,1319.8
2024-08-07T02:30:00.000-0300,14075.6,1180.8,7449.3,1017.8,3106.5,1321.2
2024-08-07T02:35:00.000-0300,13958.9,1247.6,7445.3,1021.2,3067.2,1177.6
2024-08-07T02:40:00.000-0300,13929.4,1260.0,7495.5,1021.3,3026.9,1125.7
2024-08-07T02:45:00.000-0300,13976.3,1293.2,7525.8,1017.7,3013.9,1125.7
2024-08-07T02:50:00.000-0300,13894.5,1228.0,7487.2,1021.6,3030.7,1127.0
2024-08-07T02:55:00.000-0300,13857.7,1217.4,7448.6,1026.2,3038.4,1127.1
2024-08-07T03:00:00.000-0300,13853.1,1231.1,7413.3,1019.6,3060.7,1128.4
2024-08-07T03:05:00.000-0300,13889.7,1249.3,7418.8,1021.3,3074.6,1125.7
2024-08-07T03:10:00.000-0300,13865.3,1282.2,7433.7,1020.0,3070.7,1058.7
2024-08-07T03:15:00.000-0300,13679.7,1261.6,7386.0,1024.5,3077.5,930.1
2024-08-07T03:20:00.000-0300,13765.0,1316.2,7413.2,1024.4,3079.7,931.5
2024-08-07T03:25:00.000-0300,13629.7,1240.7,7361.0,1019.0,3077.5,931.5
2024-08-07T03:30:00.000-0300,13766.6,1327.7,7382.9,1021.7,3102.8,931.5
2024-08-07T03:35:00.000-0300,13789.7,1306.8,7435.4,1024.0,3093.3,930.2
2024-08-07T03:40:00.000-0300,13774.1,1306.3,7434.7,1022.9,3078.7,931.5
2024-08-07T03:45:00.000-0300,13765.3,1328.8,7430.4,1021.8,3052.8,931.5
2024-08-07T03:50:00.000-0300,13736.0,1299.3,7426.2,1023.6,3055.4,931.5
2024-08-07T03:55:00.000-0300,13594.6,1246.2,7323.7,1023.9,3069.3,931.5
2024-08-07T04:00:00.000-0300,13690.0,1313.9,7355.5,1019.5,3069.6,931.5
2024-08-07T04:05:00.000-0300,13716.2,1338.6,7465.8,1018.5,3061.6,831.7
