fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-04T00:00:00.000-0300,14872.0,3335.8,7823.0,1015.1,2688.1,10.0
2024-08-04T00:05:00.000-0300,14829.8,3291.0,7826.4,1009.1,2663.0,40.3
2024-08-04T00:10:00.000-0300,14776.7,3254.6,7816.0,1007.6,2641.9,56.6
2024-08-04T00:15:00.000-0300,14639.7,3122.3,7800.7,1009.0,2630.3,77.4
2024-08-04T00:20:00.000-0300,14614.0,3116.7,7766.8,1009.2,2610.8,110.5
2024-08-04T00:25:00.000-0300,14517.8,3034.8,7750.8,1010.9,2593.1,128.2
2024-08-04T00:30:00.000-0300,14460.3,2909.9,7822.1,1016.1,2561.0,151.2
2024-08-04T00:35:00.000-0300,14252.1,2645.7,7877.7,1016.1,2542.1,170.5
2024-08-04T00:40:00.000-0300,14219.6,2494.2,7992.3,1018.0,2533.3,181.8
2024-08-04T00:45:00.000-0300,14125.3,2413.4,8055.3,1012.7,2455.4,188.5
2024-08-04T00:50:00.000-0300,14162.9,2464.9,8051.4,1010.3,2421.5,214.8
2024-08-04T00:55:00.000-0300,14064.7,2416.4,8019.2,1007.3,2388.4,233.4
2024-08-04T01:00:00.000-0300,13988.5,2423.7,7965.2,1007.8,2340.2,251.6
2024-08-04T01:05:00.000-0300,13945.3,2422.6,7962.6,1007.6,2277.9,274.6
2024-08-04T01:10:00.000-0300,13831.2,2362.7,7946.6,1009.0,2225.1,287.8
2024-08-04T01:15:00.000-0300,13800.0,2353.3,7978.0,1014.6,2157.9,296.2
2024-08-04T01:20:00.000-0300,13629.5,2240.8,7980.9,1010.5,2082.1,315.2
2024-08-04T01:25:00.000-0300,13523.8,2142.4,8001.8,1016.4,2039.1,324.1
2024-08-04T01:30:00.000-0300,13558.3,2188.1,7986.1,1017.6,2045.8,320.7
2024-08-04T01:35:00.000-0300,13478.7,2152.3,7966.0,1009.4,2032.5,318.5
2024-08-04T01:40:00.000-0300,13431.7,2196.7,7862.7,1015.6,2011.1,345.6
2024-08-04T01:45:00.000-0300,13409.2,2203.5,7824.0,1014.9,2014.8,352.0
2024-08-04T01:50:00.000-0300,13328.8,2187.7,7773.5,1017.2,2008.2,342.2
2024-08-04T01:55:00.000-0300,13268.4,2150.3,7762.2,1018.3,1985.4,352.2
2024-08-04T02:00:00.000-0300,13135.0,2013.9,7747.9,1014.2,2000.4,358.6
2024-08-04T02:05:00.000-0300,13087.4,1917.7,7790.9,1014.1,2026.4,338.3
2024-08-04T02:10:00.000-0300,13131.7,1995.9,7760.1,1010.4,2024.9,340.4
2024-08-04T02:15:00.000-0300,13051.8,1931.7,7753.8,1009.2,2016.2,340.9
2024-08-04T02:20:00.000-0300,13010.5,1896.2,7773.3,1009.0,2005.8,326.2
2024-08-04T02:25:00.000-0300,12954.9,1828.6,7770.6,1013.1,2009.7,332.9
2024-08-04T02:30:00.000-0300,12915.7,1799.3,7795.2,1008.4,1990.4,322.4
2024-08-04T02:35:00.000-0300,12859.8,1752.4,7811.5,1015.9,1958.0,322.0
