fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-10T00:00:00.000-0300,20419.1,4824.6,9115.7,1015.8,3298.0,2165.0
2024-08-10T00:05:00.000-0300,20325.6,4925.5,8889.4,1019.2,3322.8,2168.7
2024-08-10T00:10:00.000-0300,20017.7,4842.2,8631.2,1017.8,3353.5,2173.0
2024-08-10T00:15:00.000-0300,19865.9,4626.6,8635.8,1022.1,3386.0,2195.4
2024-08-10T00:20:00.000-0300,19756.6,4578.4,8622.4,1016.9,3431.7,2107.2
2024-08-10T00:25:00.000-0300,19726.2,4587.2,8620.7,1015.6,3479.4,2023.3
2024-08-10T00:30:00.000-0300,19519.2,4385.7,8542.4,1023.5,3502.5,2065.1
2024-08-10T00:35:00.000-0300,19683.6,4545.0,8515.7,1020.5,3524.6,2077.8
2024-08-10T00:40:00.000-0300,19536.4,4499.4,8345.0,1017.9,3540.4,2133.7
2024-08-10T00:45:00.000-0300,19430.4,4508.8,8244.4,1017.1,3510.0,2150.1
2024-08-10T00:50:00.000-0300,19183.9,4402.1,8248.5,1019.1,3486.6,2027.6
2024-08-10T00:55:00.000-0300,19230.1,4507.9,8213.5,1020.8,3486.1,2001.8
2024-08-10T01:00:00.000-0300,19056.1,4409.3,8161.5,1016.6,3456.2,2012.5
2024-08-10T01:05:00.000-0300,18862.8,4293.2,8085.3,1021.1,3434.4,2028.8
2024-08-10T01:10:00.000-0300,18585.8,4068.5,8019.9,1019.9,3438.0,2039.5
2024-08-10T01:15:00.000-0300,18535.1,3993.6,8004.8,1017.2,3452.2,2067.3
2024-08-10T01:20:00.000-0300,18417.5,3850.6,7993.2,1016.3,3464.0,2093.4
2024-08-10T01:25:00.000-0300,18281.4,3777.6,7892.5,1018.9,3491.0,2101.4
2024-08-10T01:30:00.000-0300,18339.7,3777.6,7930.7,1017.8,3504.6,2109.0
2024-08-10T01:35:00.000-0300,18189.3,3563.1,7969.0,1018.8,3487.0,2151.4
2024-08-10T01:40:00.000-0300,18156.1,3547.5,7949.9,1016.7,3466.5,2175.5
2024-08-10T01:45:00.000-0300,18019.0,3460.4,7858.6,1022.6,3498.5,2178.9
2024-08-10T01:50:00.000-0300,17824.9,3292.3,7823.7,1021.0,3491.9,2196.0
2024-08-10T01:55:00.000-0300,17714.9,3165.8,7861.1,1018.4,3482.5,2187.1
2024-08-10T02:00:00.000-0300,17663.2,3279.4,7849.0,1018.2,3463.0,2053.6
2024-08-10T02:05:00.000-0300,17470.0,3138.3,7778.2,1019.7,3460.2,2073.6
2024-08-10T02:10:00.000-0300,17298.6,2937.9,7793.4,1018.5,3452.7,2096.1
2024-08-10T02:15:00.000-0300,17210.0,2853.0,7773.9,1018.1,3455.2,2109.8
2024-08-10T02:20:00.000-0300,17223.3,2942.7,7680.9,1014.3,3462.3,2123.1
