fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-11T00:00:00.000-0300,17775.9,3367.0,7713.7,1012.3,3134.8,2548.1
2024-08-11T00:05:00.000-0300,17604.5,3242.4,7642.9,1014.8,3164.3,2540.1
2024-08-11T00:10:00.000-0300,17492.7,3191.5,7592.6,1009.5,3140.7,2558.4
2024-08-11T00:15:00.000-0300,17364.3,3079.4,7573.7,1009.4,3130.8,2571.0
2024-08-11T00:20:00.000-0300,17242.6,2970.3,7557.2,1007.7,3142.9,2564.5
2024-08-11T00:25:00.000-0300,17143.2,2850.8,7538.9,1006.2,3167.5,2579.8
2024-08-11T00:30:00.000-0300,16925.7,2637.7,7505.0,1011.3,3167.8,2603.9
2024-08-11T00:35:00.000-0300,16811.1,2546.9,7478.9,1013.0,3155.2,2617.1
2024-08-11T00:40:00.000-0300,16739.5,2476.1,7439.4,1013.7,3147.1,2663.2
2024-08-11T00:45:00.000-0300,16630.8,2459.2,7380.8,1011.8,3105.9,2673.1
2024-08-11T00:50:00.000-0300,16607.2,2458.1,7359.1,1011.9,3095.2,2682.9
2024-08-11T00:55:00.000-0300,16473.2,2408.6,7262.7,1008.9,3114.8,2678.2
