fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-05T00:00:00.000-0300,15432.7,3570.6,8438.1,1017.6,2133.9,272.5
2024-08-05T00:05:00.000-0300,15299.6,3451.8,8441.6,1017.7,2137.9,250.6
2024-08-05T00:10:00.000-0300,15364.6,3491.7,8465.2,1019.4,2137.7,250.6
2024-08-05T00:15:00.000-0300,15089.9,3212.5,8463.7,1022.6,2140.5,250.6
2024-08-05T00:20:00.000-0300,14865.2,2906.8,8353.0,1015.3,2144.3,445.8
2024-08-05T00:25:00.000-0300,14773.7,2876.0,8345.5,1018.8,2134.6,398.8
2024-08-05T00:30:00.000-0300,14746.2,2686.8,8380.9,1018.2,2133.4,526.9
2024-08-05T00:35:00.000-0300,14607.5,2469.5,8361.8,1014.7,2139.6,621.9
2024-08-05T00:40:00.000-0300,14553.5,2352.7,8369.8,1021.7,2141.2,668.1
2024-08-05T00:45:00.000-0300,14467.3,2323.1,8363.0,1017.4,2156.4,607.4
2024-08-05T00:50:00.000-0300,14338.7,2221.1,8363.8,1014.9,2166.2,572.7
2024-08-05T00:55:00.000-0300,14261.2,2162.2,8301.0,1018.6,2155.1,624.3
2024-08-05T01:00:00.000-0300,14039.8,2112.3,8209.2,1017.0,2143.7,557.6
2024-08-05T01:05:00.000-0300,13986.4,2062.7,8145.9,1013.2,2136.4,628.2
