fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-10T00:00:00.000-0300,20419.1,4824.6,9115.7,1015.8,3298.0,2165.0
2024-08-10T00:05:00.000-0300,20325.6,4925.5,8889.4,1019.2,3322.8,2168.7
2024-08-10T00:10:00.000-0300,20017.7,4842.2,8631.2,1017.8,3353.5,2173.0
2024-08-10T00:15:00.000-0300,19865.9,4626.6,8635.8,1022.1,3386.0,2195.4
2024-08-10T00:20:00.000-0300,19756.6,4578.4,8622.4,1016.9,3431.7,2107.2
2024-08-10T00:25:00.000-0300,19726.2,4587.2,8620.7,1015.6,3479.4,2023.3
2024-08-10T00:30:00.000-0300,19519.2,4385.7,8542.4,1023.5,3502.5,2065.1
2024-08-10T00:35:00.000-0300,19683.6,4545.0,8515.7,1020.5,3524.6,2077.8
2024-08-10T00:40:00.000-0300,19536.4,4499.4,8345.0,1017.9,3540.4,2133.7
2024-08-10T00:45:00.000-0300,19430.4,4508.8,8244.4,1017.1,3510.0,2150.1
2024-08-10T00:50:00.000-0300,19183.9,4402.1,8248.5,1019.1,3486.6,2027.6
2024-08-10T00:55:00.000-0300,19230.1,4507.9,8213.5,1020.8,3486.1,2001.8
