fecha,sumTotal,hidraulico,termico,nuclear,renovable,importacion
2024-08-14T00:00:00.000-0300,18272.2,3571.2,9809.1,1022.3,1995.4,1874.2
2024-08-14T00:05:00.000-0300,18008.1,3520.2,9561.9,1019.1,2019.5,1887.4
2024-08-14T00:10:00.000-0300,17831.7,3435.7,9446.6,1018.8,2015.6,1915.0
2024-08-14T00:15:00.000-0300,17693.0,3423.1,9308.1,1019.3,2035.4,1907.1
2024-08-14T00:20:00.000-0300,17414.8,3388.9,9031.0,1022.4,2053.9,1918.6
2024-08-14T00:25:00.000-0300,17326.6,3377.5,8848.7,1022.5,2058.0,2019.9
2024-08-14T00:30:00.000-0300,17129.9,3272.8,8603.6,1022.0,2066.6,2164.9
2024-08-14T00:35:00.000-0300,17095.6,3295.2,8519.7,1017.4,2069.7,2193.6
2024-08-14T00:40:00.000-0300,16968.2,3213.2,8437.4,1021.5,2090.0,2206.1
2024-08-14T00:45:00.000-0300,16783.4,3084.1,8335.1,1021.2,2129.4,2213.6
2024-08-14T00:50:00.000-0300,16789.0,3038.5,8361.8,1017.4,2172.2,2199.1
2024-08-14T00:55:00.000-0300,16646.5,2968.8,8208.9,1018.7,2215.7,2234.4
2024-08-14T01:00:00.000-0300,16594.7,2888.5,8204.8,1019.8,2247.5,2234.1
2024-08-14T01:05:00.000-0300,16432.5,2772.6,8128.4,1016.9,2264.2,2250.4
2024-08-14T01:10:00.000-0300,16296.4,2629.5,8145.0,1015.7,2277.2,2229.0
2024-08-14T01:15:00.000-0300,16227.8,2547.7,8066.2,1021.2,2292.2,2300.5
2024-08-14T01:20:00.000-0300,16197.5,2533.2,8047.5,1016.3,2311.2,2289.3
2024-08-14T01:25:00.000-0300,16040.4,2523.7,7940.5,1018.4,2311.6,2246.2
2024-08-14T01:30:00.000-0300,15966.3,2533.1,7945.2,1018.3,2345.1,2124.6
2024-08-14T01:35:00.000-0300,15914.6,2432.7,7973.3,1016.8,2374.5,2117.3
2024-08-14T01:40:00.000-0300,15738.4,2370.7,7873.3,1021.8,2384.8,2087.8
2024-08-14T01:45:00.000-0300,15708.6,2228.8,7899.8,1016.9,2396.1,2167.0
2024-08-14T01:50:00.000-0300,15626.1,2210.8,7843.3,1022.0,2405.8,2144.2
2024-08-14T01:55:00.000-0300,15536.1,2203.7,7791.7,1022.0,2412.5,2106.2
2024-08-14T02:00:00.000-0300,15460.9,2182.5,7762.8,1019.4,2363.9,2132.3
2024-08-14T02:05:00.000-0300,15360.5,2076.3,7861.1,1021.3,2376.8,2025.0
2024-08-14T02:10:00.000-0300,15276.5,1949.6,7790.2,1020.5,2341.5,2174.7
2024-08-14T02:15:00.000-0300,15293.5,2025.3,7814.3,1022.4,2354.2,2077.3
2024-08-14T02:20:00.000-0300,15255.7,2019.0,7798.8,1019.3,2372.9,2045.7
2024-08-14T02:25:00.000-0300,15167.5,2012.6,7786.6,1015.8,2376.1,1976.4
2024-08-14T02:30:00.000-0300,15191.1,2005.1,7822.7,1022.4,2401.1,1939.8
2024-08-14T02:35:00.000-0300,15123.1,1980.6,7788.8,1021.5,2427.0,1905.2
2024-08-14T02:40:00.000-0300,15174.6,2014.7,7833.0,1017.6,2447.7,1861.6
2024-08-14T02:45:00.000-0300,15183.6,2027.6,7849.8,1021.2,2458.0,1827.0
2024-08-14T02:50:00.000-0300,15125.7,1993.3,7723.4,1017.7,2476.0,1915.3
2024-08-14T02:55:00.000-0300,15035.0,1984.4,7643.0,1020.2,2492.3,1895.1
2024-08-14T03:00:00.000-0300,14964.3,1957.6,7539.6,1014.2,2527.2,1925.7
2024-08-14T03:05:00.000-0300,14954.9,1978.7,7615.9,1017.3,2522.1,1820.9
2024-08-14T03:10:00.000-0300,14964.1,1937.6,7637.8,1018.7,2514.1,1855.9
2024-08-14T03:15:00.000-0300,14995.6,2015.8,7675.7,1018.6,2514.7,1770.8
2024-08-14T03:20:00.000-0300,15077.9,2024.2,7723.3,1020.4,2533.4,1776.6
2024-08-14T03:25:00.000-0300,14987.4,1993.3,7630.7,1016.6,2542.0,1804.8
2024-08-14T03:30:00.000-0300,14895.2,2001.3,7640.5,1025.2,2559.7,1668.5
2024-08-14T03:35:00.000-0300,14905.9,2034.0,7687.0,1017.4,2565.0,1602.5
2024-08-14T03:40:00.000-0300,14935.2,2046.0,7747.0,1017.7,2566.8,1557.7
2024-08-14T03:45:00.000-0300,14904.4,1973.2,7645.1,1021.4,2553.9,1710.8
2024-08-14T03:50:00.000-0300,14741.9,1978.7,7644.2,1014.9,2520.0,1584.1
2024-08-14T03:55:00.000-0300,14779.1,2020.8,7701.9,1019.6,2495.0,1541.8
2024-08-14T04:00:00.000-0300,14818.5,2030.3,7698.0,1020.2,2504.8,1565.2
2024-08-14T04:05:00.000-0300,14894.8,1967.7,7709.5,1018.4,2492.4,1706.8
2024-08-14T04:10:00.000-0300,14714.1,1965.2,7614.2,1025.2,2491.3,1618.2
2024-08-14T04:15:00.000-0300,14691.9,1999.7,7701.8,1018.8,2504.2,1467.4
2024-08-14T04:20:00.000-0300,14814.4,2032.1,7747.3,1016.3,2503.5,1515.2
2024-08-14T04:25:00.000-0300,14717.0,1968.5,7651.4,1018.5,2511.1,1567.5
2024-08-14T04:30:00.000-0300,14785.9,2035.8,7734.8,1016.7,2543.6,1455.0
2024-08-14T04:35:00.000-0300,14830.2,1976.9,7722.4,1022.3,2543.7,1564.9
2024-08-14T04:40:00.000-0300,14876.9,1979.8,7699.6,1016.1,2557.7,1623.7
2024-08-14T04:45:00.000-0300,15142.2,2039.6,7774.2,1018.8,2585.2,1724.4
2024-08-14T04:50:00.000-0300,15159.9,2015.5,7684.4,1018.0,2605.1,1836.9
2024-08-14T04:55:00.000-0300,15124.0,2008.3,7722.3,1015.0,2604.1,1774.3
2024-08-14T05:00:00.000-0300,15164.2,1994.7,7745.4,1026.3,2653.3,1744.5
2024-08-14T05:05:00.000-0300,15334.7,2008.0,7796.3,1020.8,2697.0,1812.6
2024-08-14T05:10:00.000-0300,15244.9,2021.6,7635.1,1018.3,2741.9,1828.0
2024-08-14T05:15:00.000-0300,15257.0,2116.8,7736.5,1019.5,2757.1,1627.1
2024-08-14T05:20:00.000-0300,15319.6,2132.3,7790.4,1023.4,2781.2,1592.3
2024-08-14T05:25:00.000-0300,15373.4,2104.4,7749.4,1023.1,2790.0,1706.5
2024-08-14T05:30:00.000-0300,15388.3,2134.5,7754.5,1024.2,2802.5,1672.6
2024-08-14T05:35:00.000-0300,15503.9,2147.3,7800.1,1018.9,2796.7,1740.9
2024-08-14T05:40:00.000-0300,15569.8,2106.6,7780.0,1016.3,2794.0,1872.9
2024-08-14T05:45:00.000-0300,15384.4,2325.4,7713.4,1018.8,2786.3,1540.5
2024-08-14T05:50:00.000-0300,15495.0,2346.7,7828.7,1018.2,2791.7,1509.7
2024-08-14T05:55:00.000-0300,15516.0,2338.2,7822.9,1015.7,2804.4,1534.8
2024-08-14T06:00:00.000-0300,15579.3,2390.9,7848.8,1022.4,2813.1,1504.1
2024-08-14T06:05:00.000-0300,15839.8,2414.8,7775.7,1014.0,2825.4,1809.9
2024-08-14T06:10:00.000-0300,15976.8,2787.8,7876.8,1016.0,2825.7,1470.5
2024-08-14T06:15:00.000-0300,16231.8,2894.6,8220.2,1018.0,2813.3,1285.7
2024-08-14T06:20:00.000-0300,16409.9,2810.0,8490.9,1020.3,2812.2,1276.5
2024-08-14T06:25:00.000-0300,16631.6,2832.7,8687.2,1021.5,2795.1,1295.1
2024-08-14T06:30:00.000-0300,16716.3,2808.5,8762.7,1021.4,2797.1,1326.6
2024-08-14T06:35:00.000-0300,16778.9,2718.9,8826.7,1018.5,2791.8,1423.0
2024-08-14T06:40:00.000-0300,16961.9,2733.6,8843.0,1019.7,2810.3,1555.3
2024-08-14T06:45:00.000-0300,17181.3,2662.7,8818.0,1021.7,2828.5,1850.4
2024-08-14T06:50:00.000-0300,17323.8,2789.2,8873.0,1016.7,2838.1,1806.8
2024-08-14T06:55:00.000-0300,17400.7,2682.3,8893.1,1021.7,2840.8,1962.8
2024-08-14T07:00:00.000-0300,17616.7,2926.1,8883.7,1018.8,2846.7,1941.4
2024-08-14T07:05:00.000-0300,17776.4,2941.7,8915.3,1015.9,2848.1,2055.4
2024-08-14T07:10:00.000-0300,17879.9,3075.6,8882.6,1022.2,2874.4,2025.1
2024-08-14T07:15:00.000-0300,18220.4,3345.4,8908.0,1024.1,2901.7,2041.2
2024-08-14T07:20:00.000-0300,18281.4,3457.0,8861.8,1020.1,2913.1,2029.4
2024-08-14T07:25:00.000-0300,18178.0,3412.7,8816.7,1021.5,2913.8,2013.3
2024-08-14T07:30:00.000-0300,18217.9,3360.0,8925.2,1022.6,2907.9,2002.2
2024-08-14T07:35:00.000-0300,18233.0,3376.4,8943.8,1018.3,2902.1,1992.4
2024-08-14T07:40:00.000-0300,18161.7,3456.1,8880.3,1017.9,2891.8,1915.6
2024-08-14T07:45:00.000-0300,18208.3,3405.2,8997.6,1018.3,2882.7,1904.5
2024-08-14T07:50:00.000-0300,18101.6,3348.3,9001.9,1012.0,2835.4,1904.0
2024-08-14T07:55:00.000-0300,17899.2,3161.4,9026.5,1014.0,2790.2,1907.1
2024-08-14T08:00:00.000-0300,18083.6,3315.2,9121.7,1012.8,2744.1,1889.8
2024-08-14T08:05:00.000-0300,18269.8,3552.3,9142.4,1014.8,2687.5,1872.8
2024-08-14T08:10:00.000-0300,18438.1,3782.8,9134.3,1008.8,2656.5,1855.7
2024-08-14T08:15:00.000-0300,18549.0,3907.3,9122.4,1016.3,2637.3,1865.7
2024-08-14T08:20:00.000-0300,18374.7,3854.4,9056.9,1017.2,2607.3,1838.9
2024-08-14T08:25:00.000-0300,18596.2,3947.4,9197.2,1016.9,2594.0,1840.7
2024-08-14T08:30:00.000-0300,18651.0,4050.9,9157.8,1017.5,2591.9,1832.9
2024-08-14T08:35:00.000-0300,18706.8,4125.3,9141.9,1018.2,2591.7,1829.7
2024-08-14T08:40:00.000-0300,18832.1,4207.4,9153.6,1016.7,2612.7,1841.7
2024-08-14T08:45:00.000-0300,18611.8,3971.7,9173.6,1016.5,2633.3,1816.7
2024-08-14T08:50:00.000-0300,18710.6,4171.2,9195.3,1017.4,2515.2,1811.5
2024-08-14T08:55:00.000-0300,18922.5,4400.6,9184.2,1023.0,2496.3,1818.4
2024-08-14T09:00:00.000-0300,18984.7,4386.4,9334.6,1019.1,2472.1,1772.5
2024-08-14T09:05:00.000-0300,19179.1,4671.5,9359.4,1019.7,2485.0,1643.5
2024-08-14T09:10:00.000-0300,19093.5,4550.0,9413.8,1016.7,2491.1,1621.9
2024-08-14T09:15:00.000-0300,19083.3,4519.1,9453.2,1016.3,2487.3,1607.4
2024-08-14T09:20:00.000-0300,19041.8,4605.1,9447.4,1017.1,2377.7,1594.5
2024-08-14T09:25:00.000-0300,19056.0,4636.7,9465.6,1017.8,2364.0,1571.9
2024-08-14T09:30:00.000-0300,18956.1,4492.4,9421.1,1015.9,2468.9,1557.8
2024-08-14T09:35:00.000-0300,19025.1,4487.2,9478.6,1015.8,2502.5,1541.0
2024-08-14T09:40:00.000-0300,19143.6,4591.5,9494.1,1015.9,2517.3,1524.8
2024-08-14T09:45:00.000-0300,18986.7,4461.2,9485.2,1014.0,2515.6,1510.7
2024-08-14T09:50:00.000-0300,19009.9,4492.6,9489.0,1013.8,2519.0,1495.5
